network,tier,x,y,arm,rep,true_dag_on_path,chat_source_sha256,generating_dag_sha256,k_sha256,n_k,status,committed_verdict,z_size,g0_undirected,k_g0,separation,separation_status,component_size,r_claim,r_claim_status,r_id,r_hop,hop_method,hop_exact,hop_lower_bound,phi_1,witness,n_wrong_claims,n_omitted,z_valid_at_truth,z_backdoor_at_truth,severity,bucket_B2_free_rule,bucket_B4_kg0,bucket_B5_k,bucket_B6_hop,bucket_B7_claim,cpdag_source,truth_status,truth_extends_g0,n_claims_on_absent_edges,y_true_descendant,r_cert_claim,panel_n,beta_hat,true_effect,bias_abs,se_fwl,band_lo,band_hi,band_covers_truth
ecoli70,T3,lacA,yfiA,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,0,0,0,0,validity,dangerous,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.025973,0.0,0.025973,0.009933,0.006504,0.045441,0
ecoli70,T3,lacY,atpG,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,0,0,0,0,validity,dangerous,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.003447,0.0,0.003447,0.0066,-0.009489,0.016384,1
ecoli70,T3,lacY,flgD,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,0,0,0,0,validity,dangerous,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,-0.01545,0.0,0.01545,0.006726,-0.028632,-0.002267,0
ecoli70,T3,lacY,lacA,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacY,pspA,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacY,yedE,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,aceB,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,dnaJ,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,ibpB,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,lpdA,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,sucD,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,ygcE,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,pspA,yedE,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,not_amenable,not_amenable,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,ycgX,dnaG,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,ok,closed_form,1,4,4,,no_z_member_in_component,2,1,exact,1,1,local_up_fast,1,,0.25,ycgX->dnaG,0,0,1,1,benign,held,held,held,held,held,pc_fisherz_n5000,ok,0,0,1,1,5000,0.592841,0.5992,0.006359,0.008679,0.575831,0.609852,1
ecoli70,T3,asnA,aceB,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,1,4,4,,no_z_member_in_component,2,1,exact,1,1,local_up_fast,1,,0.25,asnA->icdA,3,0,1,1,benign,slack,held,held,slack,slack,pc_fisherz_n5000,ok,0,0,1,1,5000,0.59108,0.547058,0.044022,0.031308,0.529718,0.652442,1
ecoli70,T3,icdA,asnA,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacA,cspG,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,3,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.041328,0.0,0.041328,0.00424,0.033018,0.049638,0
ecoli70,T3,lacA,hupB,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,3,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.027479,0.0,0.027479,0.011479,0.00498,0.049978,0
ecoli70,T3,lacA,lpdA,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,3,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,-0.029086,0.0,0.029086,0.00581,-0.040474,-0.017698,0
ecoli70,T3,lacA,sucA,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacA,yfiA,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,3,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.025973,0.0,0.025973,0.009933,0.006504,0.045441,0
ecoli70,T3,lacY,atpG,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,3,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.003447,0.0,0.003447,0.0066,-0.009489,0.016384,1
ecoli70,T3,lacY,flgD,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,3,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,-0.01545,0.0,0.01545,0.006726,-0.028632,-0.002267,0
ecoli70,T3,lacY,lacA,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,0,4,4,,no_z_member_in_component,3,2,exact,2,2,local_up_fast,1,,0.0,lacY->lacA and nuoM->lacY,3,0,0,0,validity,safe,dangerous,dangerous,safe,safe,pc_fisherz_n5000,y_not_true_descendant,0,0,0,2,5000,0.92064,0.0,0.92064,0.004384,0.912047,0.929232,0
ecoli70,T3,lacY,pspA,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,2,exact,2,2,local_up_fast,1,,0.0,lacY->lacA and nuoM->lacY,3,0,0,0,validity,safe,dangerous,dangerous,safe,safe,pc_fisherz_n5000,y_not_true_descendant,0,0,0,2,5000,0.024504,0.0,0.024504,0.005773,0.013188,0.035819,0
ecoli70,T3,lacY,yedE,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,2,exact,2,2,local_up_fast,1,,0.0,lacY->lacA and nuoM->lacY,3,0,0,0,validity,safe,dangerous,dangerous,safe,safe,pc_fisherz_n5000,y_not_true_descendant,0,0,0,2,5000,-0.021146,0.0,0.021146,0.004899,-0.030748,-0.011545,0
ecoli70,T3,nuoM,aceB,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,4,4,4,,no_z_member_in_component,3,1,exact,1,1,local_up_fast,1,,0.25,nuoM->lacY,3,0,0,0,validity,safe,dangerous,dangerous,safe,safe,pc_fisherz_n5000,y_not_true_descendant,0,0,0,1,5000,0.014566,0.0,0.014566,0.010044,-0.005119,0.034251,1
ecoli70,T3,nuoM,dnaJ,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,1,exact,1,1,local_up_fast,1,,0.25,nuoM->lacY,3,0,0,0,validity,safe,dangerous,dangerous,safe,safe,pc_fisherz_n5000,y_not_true_descendant,0,0,0,1,5000,0.008367,0.0,0.008367,0.012621,-0.01637,0.033105,1
ecoli70,T3,nuoM,ibpB,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,1,exact,1,1,local_up_fast,1,,0.25,nuoM->lacY,3,0,0,0,validity,safe,dangerous,dangerous,safe,safe,pc_fisherz_n5000,y_not_true_descendant,0,0,0,1,5000,0.017433,0.0,0.017433,0.011213,-0.004543,0.03941,1
ecoli70,T3,nuoM,lpdA,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,1,exact,1,1,local_up_fast,1,,0.25,nuoM->lacY,3,0,0,0,validity,safe,dangerous,dangerous,safe,safe,pc_fisherz_n5000,y_not_true_descendant,0,0,0,1,5000,-0.012352,0.0,0.012352,0.008601,-0.02921,0.004507,1
ecoli70,T3,nuoM,sucD,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,1,exact,1,1,local_up_fast,1,,0.25,nuoM->lacY,3,0,0,0,validity,safe,dangerous,dangerous,safe,safe,pc_fisherz_n5000,y_not_true_descendant,0,0,0,1,5000,0.007542,0.0,0.007542,0.010772,-0.013571,0.028655,1
ecoli70,T3,nuoM,ygcE,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,ok,closed_form,4,4,4,,no_z_member_in_component,3,1,exact,1,1,local_up_fast,1,,0.25,nuoM->lacY,3,0,0,0,validity,safe,dangerous,dangerous,safe,safe,pc_fisherz_n5000,y_not_true_descendant,0,0,0,1,5000,-0.00551,0.0,0.00551,0.00813,-0.021444,0.010423,1
ecoli70,T3,pspA,yedE,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,not_amenable,not_amenable,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,ycgX,dnaG,D_RAND,1,false,8dcf3124bf1dd508,1e66d18a0961d54a,73871e88267eb88a,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,ok,0,0,1,,,,,,,,,
ecoli70,T3,asnA,aceB,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,ok,closed_form,1,4,4,,no_z_member_in_component,2,1,exact,1,1,local_up_fast,1,,0.25,asnA->icdA,1,0,1,1,benign,slack,held,held,slack,slack,pc_fisherz_n5000,ok,0,0,1,1,5000,0.59108,0.547058,0.044022,0.031308,0.529718,0.652442,1
ecoli70,T3,icdA,asnA,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacA,cspG,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,1,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.041328,0.0,0.041328,0.00424,0.033018,0.049638,0
ecoli70,T3,lacA,hupB,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,1,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.027479,0.0,0.027479,0.011479,0.00498,0.049978,0
ecoli70,T3,lacA,lpdA,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,1,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,-0.029086,0.0,0.029086,0.00581,-0.040474,-0.017698,0
ecoli70,T3,lacA,sucA,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,1,exact,1,1,local_up_fast,1,,0.25,lacA->lacY,1,0,0,0,validity,safe,dangerous,dangerous,safe,safe,pc_fisherz_n5000,y_not_true_descendant,0,0,0,1,5000,0.040327,0.0,0.040327,0.007122,0.026368,0.054286,0
ecoli70,T3,lacA,yfiA,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,1,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.025973,0.0,0.025973,0.009933,0.006504,0.045441,0
ecoli70,T3,lacY,atpG,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,1,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.003447,0.0,0.003447,0.0066,-0.009489,0.016384,1
ecoli70,T3,lacY,flgD,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,1,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,-0.01545,0.0,0.01545,0.006726,-0.028632,-0.002267,0
ecoli70,T3,lacY,lacA,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacY,pspA,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacY,yedE,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,aceB,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,dnaJ,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,ibpB,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,lpdA,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,sucD,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,ygcE,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,pspA,yedE,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,not_amenable,not_amenable,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,ycgX,dnaG,D_RAND,2,false,8dcf3124bf1dd508,1e66d18a0961d54a,f8843afd6c1cdeef,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,ok,0,0,1,,,,,,,,,
ecoli70,T3,asnA,aceB,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,ok,0,0,1,,,,,,,,,
ecoli70,T3,icdA,asnA,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacA,cspG,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,ok,closed_form,1,8,0,,no_z_member_in_component,3,,no_retractable_edges,,-1,no_retractable_edges,1,,,,0,2,0,0,validity,dangerous,safe,safe,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,-1,5000,0.041328,0.0,0.041328,0.00424,0.033018,0.049638,0
ecoli70,T3,lacA,hupB,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,ok,closed_form,1,8,0,,no_z_member_in_component,3,,no_retractable_edges,,-1,no_retractable_edges,1,,,,0,2,0,0,validity,dangerous,safe,safe,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,-1,5000,0.027479,0.0,0.027479,0.011479,0.00498,0.049978,0
ecoli70,T3,lacA,lpdA,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,ok,closed_form,1,8,0,,no_z_member_in_component,3,,no_retractable_edges,,-1,no_retractable_edges,1,,,,0,2,0,0,validity,dangerous,safe,safe,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,-1,5000,-0.029086,0.0,0.029086,0.00581,-0.040474,-0.017698,0
ecoli70,T3,lacA,sucA,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacA,yfiA,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,ok,closed_form,1,8,0,,no_z_member_in_component,3,,no_retractable_edges,,-1,no_retractable_edges,1,,,,0,2,0,0,validity,dangerous,safe,safe,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,-1,5000,0.025973,0.0,0.025973,0.009933,0.006504,0.045441,0
ecoli70,T3,lacY,atpG,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,ok,closed_form,2,8,0,,no_z_member_in_component,3,,no_retractable_edges,,-1,no_retractable_edges,1,,,,0,2,0,0,validity,dangerous,safe,safe,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,-1,5000,0.003447,0.0,0.003447,0.0066,-0.009489,0.016384,1
ecoli70,T3,lacY,flgD,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,ok,closed_form,2,8,0,,no_z_member_in_component,3,,no_retractable_edges,,-1,no_retractable_edges,1,,,,0,2,0,0,validity,dangerous,safe,safe,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,-1,5000,-0.01545,0.0,0.01545,0.006726,-0.028632,-0.002267,0
ecoli70,T3,lacY,lacA,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacY,pspA,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacY,yedE,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,aceB,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,dnaJ,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,ibpB,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,lpdA,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,sucD,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,ygcE,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,pspA,yedE,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,ycgX,dnaG,D_DEGEN,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,4f53cda18c2baa0c,0,not_amenable,not_amenable,,8,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,ok,0,0,1,,,,,,,,,
ecoli70,T3,asnA,aceB,A_TRUE,0,via_K,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,ok,closed_form,1,4,4,,no_z_member_in_component,2,1,exact,1,1,local_up_fast,1,,0.25,asnA->icdA,0,0,1,1,benign,held,held,held,held,held,pc_fisherz_n5000,ok,0,0,1,1,5000,0.59108,0.547058,0.044022,0.031308,0.529718,0.652442,1
